"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the audit plugin.","278314","test_audit_plugin","tests.integration","Thu Sep 26 01:34:20 UTC 2024","passed","Thu Sep 26 01:38:58 UTC 2024","","test_audit","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Thu Sep 26 02:00:46 UTC 2024","skipped","Thu Sep 26 02:00:46 UTC 2024","","test_db","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1885367","test_pitr_backup_gcp","tests.integration","Thu Sep 26 01:34:24 UTC 2024","broken","Thu Sep 26 02:05:49 UTC 2024","","test_backups_pitr","",""
"Test password rotation action.","248631","test_password_rotation","tests.integration","Thu Sep 26 01:43:10 UTC 2024","passed","Thu Sep 26 01:47:19 UTC 2024","","test_password_rotation","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","555614","test_deploy_latest","tests.integration.ha_tests","Thu Sep 26 01:33:53 UTC 2024","passed","Thu Sep 26 01:43:09 UTC 2024","","test_upgrade","",""
"","111808","test_scale_down","tests.integration","Thu Sep 26 01:49:37 UTC 2024","passed","Thu Sep 26 01:51:29 UTC 2024","","test_subordinates","",""
"","139440","test_roles_blocking","tests.integration","Thu Sep 26 01:58:07 UTC 2024","passed","Thu Sep 26 02:00:26 UTC 2024","","test_db","",""
"","81165","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Thu Sep 26 01:52:19 UTC 2024","passed","Thu Sep 26 01:53:40 UTC 2024","","test_self_healing","",""
"","54","test_exporter_is_up[2]","tests.integration","Thu Sep 26 01:43:18 UTC 2024","passed","Thu Sep 26 01:43:18 UTC 2024","","test_charm","",""
"Test that in general, there is no change when password validation fails.","9431","test_no_password_change_on_invalid_password","tests.integration","Thu Sep 26 01:47:55 UTC 2024","passed","Thu Sep 26 01:48:04 UTC 2024","","test_password_rotation","",""
"Test application deploy in dirty environment with garbage storage from another application.","1013653","test_app_resources_conflicts_v3","tests.integration.ha_tests","Thu Sep 26 01:44:41 UTC 2024","passed","Thu Sep 26 02:01:35 UTC 2024","","test_smoke","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","543319","test_deploy","tests.integration","Thu Sep 26 01:34:15 UTC 2024","passed","Thu Sep 26 01:43:18 UTC 2024","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","580517","test_deploy_stable","tests.integration.ha_tests","Thu Sep 26 01:33:54 UTC 2024","passed","Thu Sep 26 01:43:34 UTC 2024","","test_upgrade_from_stable","",""
"Test that the relation can be broken and re-established.","441541","test_reestablish_relation","tests.integration.ha_tests","Thu Sep 26 02:06:49 UTC 2024","passed","Thu Sep 26 02:14:11 UTC 2024","","test_async_replication","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Thu Sep 26 02:19:35 UTC 2024","skipped","Thu Sep 26 02:19:35 UTC 2024","","test_self_healing","",""
"Test data is replicated to new units after a scale up.","1313173","test_scale_down_and_up","tests.integration","Thu Sep 26 01:45:04 UTC 2024","passed","Thu Sep 26 02:06:58 UTC 2024","","test_charm","",""
"Test that the admin role gives access to all the databases.","153643","test_admin_role","tests.integration.new_relations","Thu Sep 26 02:04:45 UTC 2024","passed","Thu Sep 26 02:07:18 UTC 2024","","test_new_relations","",""
